ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,SubGroup,Words
1050,Numanggang,numa1254,Numanggang,nop,Papunesia,-6.39311,146.719,Trans–New Guinea,Finisterre–Huon,1
1051,Safeyoka,safe1240,Safeyoka,apz,Papunesia,-7.05417,146.09,Trans–New Guinea,Angan,1
1052,Uri,urii1240,Uri,uvh,Papunesia,-6.41993,146.608,Trans–New Guinea,Finisterre–Huon,1
1054,Yagwoia,yagw1240,Yagwoia,ygw,Papunesia,-7.14042,145.854,Trans–New Guinea,Angan,1
1055,Isabi,isab1240,Isabi,isa,Papunesia,-5.83809,145.462,Trans–New Guinea,Kainantu–Goroka,1
1056,Dadibi,dadi1250,Dadibi,mps,Papunesia,-6.65765,144.511,Trans–New Guinea,Teberan–Pawaian,1
1057,Maiwa (Papuan),maiw1251,Maiwa (Papua New Guinea),mti,Papunesia,-9.69836,149.274,Trans–New Guinea,Dagan,1
1058,Tabo,tabo1241,Tabo,knv,Papunesia,-8.09387,143.305,Trans-Fly,Tabo,1
1059,Wiru,wiru1244,Wiru,wiu,Papunesia,-6.35863,144.214,Trans–New Guinea,Teberan–Pawaian,1
1060,Peve (Lame),peve1243,Peve,lme,Africa,9.16111,14.441,Afro-Asiatic,Chadic,1
1076,Oro Win,orow1243,Oro Win,orw,South America,-10.737,-64.0299,Chapacuran,Wari,1
1083,Masbatenyo (Masbateño),masb1238,Masbatenyo,msb,Papunesia,12.21453,123.63579,Austronesian,Malayo-Polynesian,1
1088,Minangkabau,mina1268,Minangkabau,min,Papunesia,-0.896,100.44,Austronesian,Malayo-Polynesian,1
1091,Ruc,rucc1239,Ruc,,Eurasia,17.68293,105.7841,Austroasiatic,Vietic,1
1097,Ngarla,ngar1296,Ngarla,nrk,Australia,-20.20748,119.30579,Pama–Nyungan,Ngayarda,1
1102,Batuley,batu1258,Batuley,bay,Papunesia,-5.814412,134.784314,Austronesian,Malayo-Polynesian,1
1104,Wancho,wanc1238,Wancho Naga,nnp,Eurasia,26.2581,94.8936,Sino-Tibetan,Brahmaputran,1
1105,Kalaallisut (West Greenlandic),kala1399,Kalaallisut,kal,North America,69.3761,-52.864,Eskimo–Aleut,Eskimo,1
1106,Wayampi,waya1270,Wayampi,oym,South America,1.73817,-52.6887,Tupian,Tupi–Guarani,1
1107,Raivavae,raiv1237,Raivavae,,Papunesia,-23.86742,-147.6551,Austronesian,Malayo-Polynesian,1
1111,Siriano,siri1274,Siriano,sri,South America,0.436515,-70.184,Tucanoan,Eastern Tucanoan,1
1112,Secoya,seco1241,Secoya,sey,South America,-0.459785,-75.5547,Tucanoan,Western Tucanoan,1
1115,Desano,desa1247,Desano,des,South America,0.58157,-69.4955,Tucanoan,Eastern Tucanoan,1
1122,Bukusu,buku1249,Bukusu,bxk,Africa,0.68043,34.7719,Atlantic–Congo,Benue–Congo,1
1123,Luobenzhuo Bai,luob1236,Luobenzhuo Bai,,Eurasia,,,Sino-Tibetan,Macro-Bai,1
1126,Coconuco (Guambiano),coco1262,Coconucan,,,,,Barbacoan,Coconuco,1
1127,Kamsá (Camsá),cams1241,Camsá,kbh,South America,1.14537,-76.8931,Kamsá (Camsá),,1
1132,Bella Coola (Nuxalk),bell1243,Bella Coola,blc,North America,52.3448,-126.689,Salishan,Nuxalk,1
1133,Yanomámi (Waiká),yano1262,Yanomám,wca,South America,2.48999,-62.8522,Yanomam,Waiká,1
1135,Kunza,kunz1244,Kunza,kuz,South America,-23.0,-69.0,Kunza,,1
1141,Wetarese (Dadu'a),weta1245,Wetar,,,,,Austronesian,Malayo-Polynesian,1
1142,Deing,dein1238,Deing,,Papunesia,,,Trans–New Guinea,Timor–Alor–Pantar,1
1143,Ende (Flores island),ende1246,Ende,end,Papunesia,-8.70998,121.555,Austronesian,Malayo-Polynesian,1
1146,Wamas,wama1247,Wamas,wmc,Papunesia,-4.97757,145.541,Trans–New Guinea,Madang,1
1152,Classical Chinese,lite1248,Classical Chinese,lzh,Eurasia,34.09,109.05,Sino-Tibetan,Sinitic,1
1153,Jin Chinese,jiny1235,Jinyu Chinese,cjy,Eurasia,38.8284,111.278,Sino-Tibetan,Sinitic,1
1158,Konso,kons1243,Konso,kxc,Africa,5.39111,37.53,Afro-Asiatic,Cushitic,1
1159,Miriwoong (Miriwung),miri1266,Miriwung,mep,Australia,-16.3596,128.889,Jarrakan,Miriwoong,1
1160,Bargam,barg1252,Bargam,mlp,Papunesia,-4.8723,145.756,Trans–New Guinea,Madang,1
1163,Itawis,itaw1240,Itawit,itv,Papunesia,17.7329,121.58,Austronesian,Malayo-Polynesian,1
1165,Mansaka,mans1262,Mansaka,msk,Papunesia,6.79221,126.181,Austronesian,Malayo-Polynesian,1
1167,Moken,moke1242,Moken,mwt,Eurasia,10.1474,98.6765,Austronesian,Malayo-Polynesian,1
1169,Leti (Indonesia),leti1246,Leti (Indonesia),lti,Papunesia,-8.19808,127.674,Austronesian,Malayo-Polynesian,1
1171,Fordata,ford1242,Fordata,frd,Papunesia,-7.28902,131.511,Austronesian,Malayo-Polynesian,1
1172,Kamarian,kama1362,Kamarian,kzx,Papunesia,-3.40779,128.526,Austronesian,Malayo-Polynesian,1
1173,Paulohi,paul1238,Paulohi,plh,Papunesia,-3.25404,128.779,Austronesian,Malayo-Polynesian,1
1174,Alune,alun1238,Alune,alp,Papunesia,-3.11477,128.394,Austronesian,Malayo-Polynesian,1
1176,Titan,tita1241,Titan,ttv,Papunesia,-2.18168,146.888,Austronesian,Malayo-Polynesian,1
1177,Wuvulu-Aua,wuvu1239,Wuvulu-Aua,wuv,Papunesia,-1.73938,142.851,Austronesian,Malayo-Polynesian,1
1179,'Āre'āre,area1240,'Are'are,alu,Papunesia,-9.20699,161.158,Austronesian,Malayo-Polynesian,1
1180,Bugun (Khowa),bugu1246,Bugun,bgg,Eurasia,27.1929556,92.4713002,Sino-Tibetan,Kho-Bwa,1
1181,"Miji (Dmay, Dhammai, Dhammai, Sajolang)",saja1240,Sajolang,sjl,Eurasia,27.57952,92.77,Sino-Tibetan,Hrusish,1
1187,Garmsiri,nort2644,Northern Bashaka,,Eurasia,,,Indo-European,Indo-Iranian,1
1189,Southern Bashkardi,sout2644,Southern Bashaka,,Eurasia,,,Indo-European,Indo-Iranian,1
1195,Kartutjarra,,,,,,,Pama–Nyungan,Wati,1
1198,Wirangu,wira1265,Wirangu,wgu,Australia,-32.0,134.0,Pama–Nyungan,Thura-Yura,1
1200,Numbami (Siboma),numb1247,Numbami,sij,Papunesia,-7.52806,147.298,Austronesian,Malayo-Polynesian,1
1203,Chungli Ao,chon1248,Chono,,South America,-44.298692,-73.879395,Sino-Tibetan,Ao,1
1204,Dimasa,dima1251,Dimasa,dis,Eurasia,25.4198,93.1806,Sino-Tibetan,Brahmaputran,1
1205,Konyak,kony1248,Konyak Naga,nbe,Eurasia,26.6823,95.0598,Sino-Tibetan,Brahmaputran,1
1206,Rongmei (Nruanghmei),rong1266,Rongmei Naga,nbu,Eurasia,25.098,93.7869,Sino-Tibetan,Zemeic,1
1207,Phom,phom1236,Phom Naga,nph,Eurasia,26.4715,94.7476,Sino-Tibetan,Brahmaputran,1
1208,Gogodala,gogo1265,Gogodala,ggw,Papunesia,-8.08527,142.874,Gogodala–Suki,Gogodala,1
1210,Aguaruna,agua1253,Aguaruna,agr,South America,-5.30044,-77.9218,Chicham,Aguaruna,1
1217,Wolio,woli1241,Wolio,wlo,Papunesia,-5.33,122.67,Austronesian,Malayo-Polynesian,1
1218,Gitua,gitu1237,Gitua,ggt,Papunesia,-6.0151,147.485,Austronesian,Malayo-Polynesian,1
1222,Min Dong (Eastern Min),mind1253,Min Dong Chinese,cdo,Eurasia,26.0,119.5,Sino-Tibetan,Sinitic,1
1223,Gan Chinese,ganc1239,Gan Chinese,gan,Eurasia,27.9896,115.166,Sino-Tibetan,Sinitic,1
1224,Xamtanga (Khamir),xamt1239,Xamtanga,xan,Africa,12.4479,38.8352,Afro-Asiatic,Cushitic,1
1226,Kiga (Rukiga),chig1238,Chiga,cgg,Africa,-1.04387,29.9122,Atlantic–Congo,Benue–Congo,1
1227,Nkore (Runyankore),nyan1307,Nyankole,nyn,Africa,-0.46364,30.548,Atlantic–Congo,Benue–Congo,1
1229,"Amba, Nembao (Solomon Islands)",amba1266,Amba (Solomon Islands),utp,Papunesia,-11.2958,166.498,Austronesian,Malayo-Polynesian,1
1232,Akan,akan1250,Akan,aka,Africa,6.34756,-1.33254,Atlantic–Congo,Volta-Congo,1
1236,Yurok,yuro1248,Yurok,yur,North America,41.3262,-123.824,Algic,Yurok,1
1243,Mobilian Jargon,mobi1236,Mobilian,mod,North America,30.47,-91.75,Muskogean-based pidgin,,1
1246,Enets,enet1250,Enets,,,,,Uralic,Samoyedic,1
1247,Dalmatian,dalm1243,Dalmatian,dlm,Eurasia,42.7095,18.0238,Indo-European,Romance,1
1248,Istriot,istr1244,Istriot,ist,Eurasia,45.088,13.64,Indo-European,Romance,1
1256,Mangghuer,minh1238,Mangghuer,,Eurasia,36.33736,102.80434,Altaic,,1
1257,Mongghul,huzh1238,Mongghul,mjg,Eurasia,36.84174,101.95904,Altaic,Mongolic,1
1258,Kangjia,kang1281,Kangjia,kxs,Eurasia,35.043,101.254,Altaic,Mongolic,1
1261,Chadong,,,,,,,Kam–Sui,chad1240,1
1268,Lahnda (Western Punjabi),lahn1241,Greater Panjabic,,,,,Indo-European,Indo-Iranian,1
1269,Western Pahari,hima1250,Himachali,,,,,Indo-European,Indo-Iranian,1
1270,Tundra Nenets,tund1255,Eastern Tundra Nenets,,Eurasia,,,Uralic,Samoyedic,1
1271,Mator,nucl1288,Nuclear Mator,,Eurasia,,,Uralic,Samoyedic,1
1272,Taigi,taig1245,Taigi,,Eurasia,,,Uralic,Samoyedic,1
1273,Naiki (Southeastern Kolami),sout1249,,,,,,Dravidian,Central Dravidian,1
1274,Burushaski,buru1296,Burushaski,bsk,Eurasia,36.2161,74.8236,Burushaski,,1
1279,Takpa (Tawang Monpa),dakp1242,Dakpakha,dka,Eurasia,27.3762,91.8245,Sino-Tibetan,Kanauri,1
1281,Southern Thai,sout2746,Southern Thai,sou,Eurasia,6.85668,99.7031,Kra–Dai,Tai,1
1285,Mbaenggu (Baeggu),baeg1237,Baeggu,bvd,Papunesia,-8.49014,160.771,Austronesian,Malayo-Polynesian,1
1294,Lega,lega1253,Lega,,,,,Niger–Congo,Atlantic–Congo,1
1299,Tennet,tenn1246,Tennet,tex,Africa,4.91107,32.6307,Saharan,Eastern Sudanic,1
1300,Kwegu,kweg1241,Kwegu,xwg,Africa,5.40416,36.1702,Saharan,Eastern Sudanic,1
1301,Murle,murl1244,Murle,mur,Africa,6.69756,33.988,Saharan,Eastern Sudanic,1
1312,"Bilua (Mbilua, Vella Lavella)",bilu1245,Bilua,blb,Papunesia,-7.92388,156.663,Bilua,,1
1313,Blagar,blag1240,Blagar,beu,Papunesia,-8.31787,124.251,Trans–New Guinea,Timor–Alor–Pantar,1
1314,Klon (Kelon),kelo1247,Klon,kyo,Papunesia,-8.40688,124.429,Trans–New Guinea,Timor–Alor–Pantar,1
1315,Nedebang,nede1245,Nedebang,nec,Papunesia,-8.28776,124.192,Trans–New Guinea,Timor–Alor–Pantar,1
1321,Dhuwal,dhuw1248,Dhuwal-Dhuwala,,,,,Pama–Nyungan,Yolŋu,1
1323,Djapu,djap1238,Djapu,,Australia,-12.879764,136.417978,Pama–Nyungan,Yolŋu,1
1325,Gumatj,guma1253,Gumatj,gnn,Australia,-12.25254,136.83042,Pama–Nyungan,Yolŋu,1
1326,Gupapuyngu,gupa1247,Gupapuyngu,guf,Australia,-12.2868,135.337,Pama–Nyungan,Yolŋu,1
1327,Karajarri (Garadjari),kara1476,Karadjeri,gbd,Australia,-18.6771,122.334,Pama–Nyungan,Marrngu,1
1345,Karajá,kara1500,Karajá,kpj,South America,-11.1881,-50.3492,Macro-Jê,Karajá,1
1347,Kogui (Kogi),cogu1240,Cogui,kog,South America,10.9485,-73.8043,Chibchan,Arwako–Chimila,1
1349,Chakobo (Pacahuara),chac1251,Chácobo,cao,South America,-12.133,-66.7164,Panoan,Mainline Panoan,1
1350,Piapoco,piap1246,Piapoco,pio,South America,4.37718,-68.5953,Arawakan,Northern Arawakan,1
1351,Baure,baur1253,Baure,brg,South America,-13.61,-63.68,Arawakan,Southern Arawakan,1
1352,Enxet (Southern Lengua),sout2989,Enxet Sur,enx,South America,-23.427556,-57.945626,Mascoian,Enxet,1
1357,Lokono (Arawak),araw1276,Lokono,arw,South America,5.64295,-56.9243,Arawakan,Northern Arawakan,1
1358,Washo,wash1253,Washo,was,North America,38.8184,-119.64,Washo,,1
1360,Kipeá (Kariri),kipe1235,Kipea,,South America,-7.392974,-37.141114,Macro-Gê,Karirian,1
1361,Jebero (Shiwilu),jebe1250,Jebero,jeb,South America,-5.40317,-76.4103,Cahuapanan,Jebero,1
1363,Wayoró,wayo1238,Wayoró,wyr,South America,-12.6945,-61.3064,Tupian,Tuparí,1
1364,Xerénte,xere1240,Xerénte,xer,South America,-9.59426,-48.2629,Macro-Gê,Jê,1
1365,Arikapú,arik1265,Arikapú,ark,South America,-12.4878,-62.7261,Macro-Jê,Yabutian,1
1366,Nocten Wichi,wich1262,Wichí Lhamtés Nocten,mtp,South America,-21.988,-63.5971,Matacoan,Wichi,1
1368,Bodega (Coast) Miwok,coas1301,Coast Miwok,csi,North America,38.3285,-122.994,Yok-Utian,Utian,1
1369,Southern Sierra Miwok,sout2985,Southern Sierra Miwok,skd,North America,38.2363,-120.507,Yok-Utian,Utian,1
1370,Central Sierra Miwok,cent2140,Central Sierra Miwok,csm,North America,38.0812,-120.257,Yok-Utian,Utian,1
1371,Northern Sierra Miwok,nort2968,Northern Sierra Miwok,nsq,North America,38.4179,-120.588,Yok-Utian,Utian,1
1372,Plains Miwok,plai1259,Plains Miwok,pmw,North America,38.39772,-121.653344,Yok-Utian,Utian,1
1374,"Tima (Domorik, Lomorik)",tima1241,Tima,tms,Africa,11.7176,29.1632,Niger–Congo,Katla,1
1375,Nara,nara1262,Nara,nrb,Africa,15.3251,37.499,Nilo-Saharan,Eastern Sudanic,1
1376,Gaam (Ingessana),gaam1241,Gaam,tbi,Africa,11.4674,33.9797,Nilo-Saharan,Eastern Sudanic,1
1377,Konda (Dravidian),kond1295,Konda-Dora,kfc,Eurasia,18.26754,82.93402,Dravidian,South-Central Dravidian,1
1378,Kuwi,kuvi1243,Kuvi,kxv,Eurasia,18.8832,83.7552,Dravidian,South-Central Dravidian,1
1382,Phoenician,phoe1239,Phoenician,phn,Eurasia,34.12,35.65,Afro-Asiatic,West Semitic,1
1383,Didinga,didi1258,Didinga,did,Africa,4.21489,33.6869,Nilo-Saharan,Eastern Sudanic,1
1384,Baale,baal1234,Baale-Olam,,,,,Nilo-Saharan,Eastern Sudanic,1
1385,Mursi,murs1242,Mursi,muz,Africa,5.69801,36.0971,Nilo-Saharan,Eastern Sudanic,1
1386,Northern Yana,nort2963,Northern Yana,,North America,,,Yana,,1
1387,Yahi,yahi1243,Yahi,,North America,,,Yana,,1
1388,Sese Gumuz,sese1245,Sese (Gumuz),,Africa,,,Nilo-Saharan,Komuz,1
1391,Dupaningan Agta,dupa1235,Dupaninan Agta,duo,Papunesia,17.3748,122.188,Austronesian,Malayo-Polynesian,1
1392,Kwama,kwam1249,Gwama,kmq,Africa,9.50836,34.2457,Nilo-Saharan,Komuz,1
1395,Uduk (Tw'ampa),uduk1239,Uduk,udu,Africa,9.16012,34.2293,Nilo-Saharan,Komuz,1
1396,Hadza,hadz1240,Hadza,hts,Africa,-3.83115,35.0458,Hadza,,1
1397,Atong (Sino-Tibetan),aton1241,Atong (India),aot,Eurasia,25.346508,90.658722,Sino-Tibetan,Brahmaputran,1
1400,Shasta,shas1239,Shasta,sht,North America,41.7587,-122.738,Hokan,Shasta–Palaihnihan,1
1403,ǀǀKxauǀǀen,kxau1241,Groot Laagte =/Kx'au//'ein,aue,Africa,-21.0554,21.1793,Khoisan,Peripheral Khoisan,1
1404,!Kung (Central Ju),cent2300,Central Ju,,Africa,-19.566667,18.116667,Khoisan,Peripheral Khoisan,1
1405,!O!Kung,oung1238,!O!ung,oun,Africa,-15.3,14.35,Khoisan,Peripheral Khoisan,1
1409,ǀ'Auni,auni1244,Auni,,Africa,,,Khoisan,Peripheral Khoisan,1
1411,Kato,kato1244,Kato,ktw,North America,39.7002,-123.432,Na-Dené,Athabaskan,1
1416,Mentasta Ahtena,ment1252,Mentasta,,North America,,,Na-Dené,Athabaskan,1
1417,Lower Tanana,lowe1425,Lower Tanana,taa,North America,64.8834,-149.451,Na-Dené,Athabaskan,1
1418,Central Carrier,carr1249,Central Carrier,crx,North America,54.3768,-124.328,Na-Dené,Athabaskan,1
1420,Degexit'an,dege1248,Degexit'an,ing,North America,62.0697,-160.044,Na-Dené,Athabaskan,1
1421,Jamul Tiipay,tipa1240,,,,,,Hokan,Yuman,1
1423,Hmong Njua,hmon1264,Hmong Njua,hnj,Eurasia,22.5638,101.95,Hmong–Mien,Hmongic,1
1424,Northern Pa-Hng,pahn1237,Pa-Hng,pha,Eurasia,22.8049,105.165,Hmong–Mien,Hmongic,1
1426,Western Mono,mono1275,Mono (USA),mnr,North America,37.1935,-119.347,Uto-Aztecan,Numic,1
1428,Dakota,dako1258,Dakota,dak,North America,45.86,-96.58,Siouan-Catawban,,1
1429,Tangga,tang1348,Tangga,tgg,Papunesia,-4.08824,153.611,Austronesian,Malayo-Polynesian,1
1430,Mbula,mbul1263,Mbula,mna,Papunesia,-5.66965,148.041,Austronesian,Malayo-Polynesian,1
1431,Quileute,quil1240,Quileute,qui,North America,47.9106,-124.603,Chimakuan,Quileute,1
1432,Sougb (Manikion),mani1235,Sougb,mnx,Papunesia,-1.49611,133.95,West Papuan,Mantion–Meax,1
1435,Southern Haida,sout2956,Southern Haida,hax,North America,53.2616,-132.008,Haida,,1
1453,Rengma,sout2732,Southern Rengma Naga,nre,Eurasia,26.1178,94.6853,Sino-Tibetan,Angami–Pochuri,1
1454,Papiamento,papi1253,Papiamento,pap,South America,12.48485,-69.93988,Portuguese-based creole,,1
1457,Bongu,bong1291,Bongu,bpu,Papunesia,-5.50519,145.806,Trans–New Guinea,Madang,1
1458,Achagua (Achawa),acha1250,Achagua,aca,South America,4.38649,-72.2005,Arawakan,Northern Arawakan,1
1459,"Waimaja (Bara, Barasano)",waim1255,Waimaha,bao,South America,0.30416,-70.1644,Tucanoan,Eastern Tucanoan,1
1462,Jamaican Creole (Patwah),jama1262,Jamaican Creole English,jam,North America,18.13,-77.2612,English-based creole,,1
1463,Catio,embe1260,Emberá-Catío,cto,South America,7.52721,-76.7476,Chocoan,Embera,1
1464,Northern Embera,nort2972,Northern Emberá,emp,South America,7.12761,-77.574,Chocoan,Embera,1
1465,Tadó Emberá,embe1261,Emberá-Tadó,tdc,South America,5.23658,-77.1533,Chocoan,Embera,1
1466,South Levantine Arabic,sout3123,South Levantine Arabic,ajp,Eurasia,31.5601,38.0837,Afro-Asiatic,West Semitic,1
1467,Imbabura Highland Quichua,imba1240,Imbabura Highland Quichua,qvi,South America,0.31776,-78.3729,Quechuan,Quechua II,1
1468,Manga Kanuri,mang1399,Manga Kanuri,kby,Africa,13.557,10.701,Saharan,West Saharan,1
1469,Reunionese creole,reun1238,Réunion Creole French,rcf,Africa,-21.1131,55.5321,French-based creole,,1
1471,Savosavo,savo1255,Savosavo,svs,Papunesia,-9.12853,159.814,Central Solomon,Savosavo,1
1472,Mungiki (Bellona),mung1270,Mungiki,,Papunesia,,,Austronesian,Malayo-Polynesian,1
1473,"Burum (Yaknge, Somba-Siawari)",buru1306,Burum-Mindik,bmu,Papunesia,-6.51663,147.333,Trans–New Guinea,Finisterre–Huon,1
1474,Uruangnirin,urua1244,Uruangnirin,urn,Papunesia,-3.45498,132.745,Austronesian,Malayo-Polynesian,1
1475,Kalao,kala1394,Kalao,kly,Papunesia,-7.31213,120.995,Austronesian,Malayo-Polynesian,1
1476,Bonerate,bone1254,Bonerate,bna,Papunesia,-7.37657,121.792,Austronesian,Malayo-Polynesian,1
1477,"Shinasha (Boro,Borna)",boro1277,Boro (Ethiopia),bwo,Africa,10.6596,35.345,Afro-Asiatic,Omotic,1
1478,Jandai,jand1248,Jandai,jan,Australia,-27.56865,153.46239,Pama–Nyungan,Durubalic,1
1479,Golpa,golp1234,Golpa,lja,Australia,-12.03482,135.56592,Pama–Nyungan,Yolŋu Matha,1
1480,Purépecha (Tarascan),tara1323,Tarascan,,,,,Purépecha,,1
1481,Munsee,muns1251,Munsee,umu,North America,41.11,-74.17,Algic,Delawaran,1
1483,Arapaho,arap1274,Arapaho,arp,North America,43.3879,-108.81,Algic,Arapahoan,1
1485,San Mateo del Mar Huave,sanm1287,San Mateo del Mar Huave,huv,North America,16.2129,-95.0077,Huave,,1
1487,Santa María del Mar Huave,sant1422,Santa María del Mar Huave,hvv,North America,16.2167,-94.8159,Huave,,1
1488,Skiri Pawnee,skir1238,Skiri,,North America,,,Caddoan,Pawnee–Kitsai,1
1491,Candoshi-Shapra,cand1248,Candoshi-Shapra,cbu,South America,-4.23835,-76.9347,Candoshi-Shapra,,1
1492,Onondaga,onon1246,Onondaga,ono,North America,42.92,-76.12,Iroquoian,Lake Iroquoian,1
1493,Molima,moli1248,Molima,mox,Papunesia,-9.57457,150.614,Austronesian,Malayo-Polynesian,1
1494,Yakan,yaka1277,Yakan,yka,Papunesia,6.531023,122.021729,Austronesian,Malayo-Polynesian,1
1495,Tombonuwo,tomb1244,Tombonuo,txa,Papunesia,6.2892,117.322,Austronesian,Malayo-Polynesian,1
1496,Bisaya,brun1245,Brunei Bisaya-Dusun,bsb,Papunesia,4.60791,114.517,Austronesian,Malayo-Polynesian,1
1497,Sebop,sebo1238,Sebop,sib,Papunesia,3.42701,114.178,Austronesian,Malayo-Polynesian,1
1498,Murik (Borneo),muri1259,Murik (Malaysia),mxr,Papunesia,3.7519,114.434,Austronesian,Malayo-Polynesian,1
1499,Kiput,kipu1237,Kiput,kyi,Papunesia,4.16535,114.367,Austronesian,Malayo-Polynesian,1
1501,Tunjung,tunj1244,Tunjung,tjg,Papunesia,-0.29048,115.883,Austronesian,Malayo-Polynesian,1
1502,Taboyan,tawo1243,Tawoyan,twy,Papunesia,-1.30017,115.204,Austronesian,Malayo-Polynesian,1
1503,Gayo,gayo1244,Gayo,gay,Papunesia,4.3733,97.3456,Austronesian,Malayo-Polynesian,1
1504,Basai,basa1287,Basay,byq,Papunesia,25.0046,121.857,Austronesian,East Formosan,1
1505,Lampung,lamp1241,Lampungic,,,,,Austronesian,Malayo-Polynesian,1
1507,Muna,muna1247,Muna,mnb,Papunesia,-5.40419,122.541,Austronesian,Malayo-Polynesian,1
1512,Jarai,jara1266,Jarai,jra,Eurasia,13.6161,107.813,Austronesian,Malayo-Polynesian,1
1513,Rade (Rhade),rade1240,Rade,rad,Eurasia,12.979,108.41,Austronesian,Malayo-Polynesian,1
1514,Sedang,seda1262,Sedang,sed,Eurasia,14.7793,108.027,Austroasiatic,Bahnaric,1
1515,Mnong,mnon1259,Mnong,,,,,Austroasiatic,Bahnaric,1
1516,Nyaheun,nyah1249,Nyaheun,nev,Eurasia,15.1034,106.543,Austroasiatic,Bahnaric,1
1517,Sapuan,sapu1248,Sapuan,spu,Eurasia,15.3692,106.843,Austroasiatic,Bahnaric,1
1518,Sre,sree1244,Sre,,Eurasia,,,Austroasiatic,bah,1
1519,Middle Mon,,,,,,,Austroasiatic,Monic,1
1520,Northern Ndebele,nort2795,Zimbabwean Ndebele,nde,Africa,-20.2513,27.4096,Niger–Congo,Atlantic–Congo,1
1521,Romagnol,roma1328,Romagnol,rgn,Eurasia,44.2349,11.7189,Indo-European,Romance,1
1526,Silopi,silo1240,Silopi,xsp,Papunesia,-5.12302,145.586,Trans–New Guinea,Madang,1
1527,Utu,utuu1240,Utu,utu,Papunesia,-5.16422,145.544,Trans–New Guinea,Madang,1
1528,Klamath-Modoc,klam1254,Klamath-Modoc,kla,North America,42.5861,-121.704,Plateau Penutian,Klamath,1
1529,Middle Irish,midd1360,Middle Irish (10-12th century),mga,Eurasia,,,Indo-European,Celtic,1
1533,Saraiki,sera1259,Saraiki,skr,Eurasia,29.5534,71.906,Indo-European,Indo-Iranian,1
1535,Palestinian Arabic,sout3123,South Levantine Arabic,ajp,Eurasia,31.5601,38.0837,Afroasiatic,Western Semitic,1
1536,Antekerrepenhe,ande1247,Andegerebinha,adg,Australia,-22.51278,137.3515,Pama–Nyungan,Arandic,1
1537,Batyala,baty1234,Butchulla,xby,Australia,-25.44486,153.15399,Pama–Nyungan,Waka–Kabic,1
1538,Biri,east2716,Eastern Maric,,,,,Pama–Nyungan,Maric,1
1539,Dhangu,dhan1270,Dhangu,dhg,Australia,-11.9493,135.752,Pama–Nyungan,Yolngu Matha,1
1541,Kalkatungu,kalk1246,Kalkatungu,ktg,Australia,-21.0,139.5,Pama–Nyungan,Kalkatungic,1
1542,Muruwari,muru1266,Muruwari,zmu,Australia,-28.9618,146.546,Pama–Nyungan,Southeastern,1
1543,Wilson River (Wangkumara),ngur1261,Wilson River (Grey Range),nbx,Australia,-27.58,142.45,Pama–Nyungan,Karnic,1
1546,Tontemboan,tont1239,Tontemboan,tnt,Papunesia,1.24813,124.654,Austronesian,Malayo-Polynesian,1
1552,Huasteca Nahuatl,huas1257,Huasteca Nahuatl,,,,,Uto-Aztecan,Nahuan,1
1553,Pipil (Nawat),pipi1250,Pipil,ppl,North America,13.8931,-89.443,Uto-Aztecan,Nahuan,1
1554,Hidatsa,hida1246,Hidatsa,hid,North America,47.33,-102.0,Siouan,Western Siouan,1
1555,Kansa,kans1243,Kansa,ksk,North America,39.0,-94.4,Siouan,Western Siouan,1
1558,Iskonawa (Isconahua),isco1239,Isconahua,isc,South America,-7.75236,-74.5193,Panoan,Mainline Panoan,1
1561,Chiapas Zoque,chia1261,Chiapas-Jitotolteco Zoque,,,,,Mixe–Zoquean,Zoquean,1
1570,Pa'O Karen,paok1235,Pa'o Karen,blk,Eurasia,20.211,97.5969,Sino-Tibetan,Karen,1
1571,"Karenni (Kayah, Red Karen)",kaya1317,Kayah,,,,,Sino-Tibetan,Karen,1
1572,Western Pwo (Delta Pao),pwow1235,Pwo Western Karen,pwo,Eurasia,17.3622,97.7044,Sino-Tibetan,Karen,1
1573,Eastern Pwo (Phlou),pwoe1235,Pwo Eastern Karen,kjp,Eurasia,15.1915,98.7355,Sino-Tibetan,Karen,1
1580,Jeju,jeju1234,Jejueo,jje,Eurasia,33.3805,126.5554,Altaic,Korean,1
1581,Piyo (Biyue),biyo1243,Biyo,byo,Eurasia,22.511,101.652,Sino-Tibetan,Lolo-Burmese,1
1582,Lahu Na,naaa1244,Na (Lahu),,Eurasia,,,Sino-Tibetan,Lolo-Burmese,1
1583,"Nasu (Black Yi, Eastern Yi)",nesu1235,Nesu,,,,,Sino-Tibetan,Lolo-Burmese,1
1585,Bru (Brou),brou1236,Brou-So,,,,,Austroasiatic,Katuic,1
1586,Hainanese,hain1238,Hainan,,Eurasia,,,Sino-Tibetan,Sinitic,1
1587,Dzongkha,nucl1307,Nuclear Dzongkhic,,,,,Sino-Tibetan,Bodish,1
1589,Venetian,vene1258,Venetian,vec,Eurasia,45.503581,12.214167,Indo-European,Romance,1
1590,Tigak,tiga1245,Tigak,tgc,Papunesia,-2.70951,150.893,Austronesian,Malayo-Polynesian,1
1591,"Vitu (Witu, Muduapa)",mudu1242,Muduapa,wiv,Papunesia,-4.69751,149.489,Austronesian,Malayo-Polynesian,1
1592,Manam,mana1295,Manam,mva,Papunesia,-4.07921,145.033,Austronesian,Malayo-Polynesian,1
