ID	Type	Realization	Status	Direction	Source_Concept	Source_Concept_ID	Target_Concept	Target_Concept_ID	Source_Language	Target_Language	Source_Meaning	Target_Meaning	Source_Word	Target_Word
28457	Derivation	→	Czech	Czech	worm	scale insect	červ	červec
28458	Derivation	→	Polish	Polish	worm	scale insect	czerw	czerwiec
28459	Derivation	→	Armenian	Armenian	worm	scale insects	ord (որդ)	ordanner (որդաններ)
28460	Derivation	—	Syriac	Syriac	white	poplar (Populus alba)	ḥewwārā	ḥawrā
28461	Derivation	→	Ancient Greek	Ancient Greek	white	poplar (Populus alba)	λευκός	λεύκη
28462	Derivation	→	Russian	Russian	shield	scale insect	щит	щитовка
28463	Motivation	→	German	German	shield	scale insect	Schild	Schildlaus
28464	Motivation	→	Dutch	Dutch	shield	scale insect	schild	schildluis
28465	Motivation	→	Danish	Danish	shield	scale insect	skjold	skjoldlus
28466	Motivation	→	Swedish	Swedish	shield	scale insect	sköld	sköldlös
28467	Derivation	→	Romanian	Romanian	sweet cherry	(popular) June	cireașă	cireșar
28468	Derivation	→	Aromanian	Aromanian	sweet cherry	June	cireashã	cirishar
28469	Derivation	→	Albanian	Albanian	sweet cherry	June	qershi	qershor
28470	Motivation	→	Romansh	Romansh	to weed	(Rumantsch Grischun, Sursilvan) June	zerclar	zercladur
28471	Motivation	→	Scottish Gaelic	Scottish Gaelic	young	June	òg	Ògmhios
28472	Motivation	→	Yakut	Yakut	pine-tree	June	бэс	Бэс ыйа
28473	Motivation	→	Japanese	Japanese	water	(poetic) June	mi (水)	minazuki (水無月)
28474	Motivation	→	Croatian	Croatian	linden	June	lȉpa	lȋpanj
28475	Motivation	→	Thai	Thai	Gemini (constellation)	June	mí-tù (มิถุน)	mí-tù-naa-yon (มิถุนายน)
28476	Motivation	→	Syriac	Syriac	boar	June	ḥzīrā (ܚܙܝܪܐ‎)	ḥzīrān (ܚܙܝܪܢ)
28477	Motivation	→	Japanese	Japanese	guinea pig (Cavia porcellus)	capybara	tenjiku nezumi (天竺鼠)	oni tenjiku nezumi (鬼天竺鼠)
28478	Derivation	→	Classical Arabic	Classical Arabic	shining, clean, white (cloth)	moon	hall-	هِلاَل hilāl-
28479	Cognates	→	Ancient Hebrew	Jibbali	brightness, daylight; light; dawn	moon	ʔōr	ʔɛrə́t
28480	Derivation	3	ACCEPTED	→	Classical Arabic	Classical Arabic	shining, glittering	moon	أَزْهَرُ ʔazharu	أَزْهَرُ ʔazharu
28481	Polysemy	1	NEW	→	Classical Arabic	Classical Arabic	enclosure	yard, courtyard	حَوْشٌ ḥawš-	حَوْشٌ ḥawš-
28482	Polysemy	1	NEW	→	Gulf Arabic	Gulf Arabic	to dive into water, to set sail	to enter	dašš	dašš
28483	Polysemy	→	Classical Arabic	Classical Arabic	land (vs. sea)	rural, belonging to open country	بَرّ barr-	بَرِّيّ barrī
28484	Polysemy	→	Moroccan Arabic	Moroccan Arabic	land (vs. sea)	country (vs. city)	berr-	beṛṛa
28485	Polysemy	3	NEW	→	Swedish	Swedish	land, ground, earth (vs. seaa or air)	countryside, ground suitable for farming (vs. towns and cities)	land	land
28486	Polysemy	→	Classical Arabic	Classical Arabic	to tighten, to constrict	narrow street, lane alley	زَنَقَ zanaqa	زَنْقَة zanqa-
28487	Derivation	→	Russian	Russian	pig	mumps	свинья	свинка
28488	Derivation	→	Mongolian (Khalkha)	Mongolian (Khalkha)	pig (Sus scrofa)	mumps	гахай	гахай хавдар
28489	Derivation	→	Finnish	Finnish	pig (Sus scrofa)	mumps	sika	sikotauti
28490	Polysemy	4	ACCEPTED	→	Polish	Polish	diminutive of świnia 'pig'	mumps	świnka	świnka
28491	Polysemy	5	ACCEPTED	→	Ukrainian	Ukrainian	diminutive of свиня 'pig'	mumps	свинка	свинка
28492	Polysemy	6	ACCEPTED	→	Belarusan	Belarusan	diminutive of свiння 'pig'	(rare) mumps	свiнка	свiнка
28493	Polysemy	1	NEW	→	Kawi (Old Javanese)	Kawi (Old Javanese)	shrimp, prawn	Aries	mangkara	mangkara
28494	Semantic evolution	1	NEW	→	Classical Arabic	Classical Arabic	to sharpen, to hone (a knife, a sword with a stone or file)	to delimit, to set bounds  استحدّ	حدّ ḥadda	حدّ ḥadda
28495	Semantic evolution	1	ACCEPTED	→	Classical Arabic	Classical Arabic	to distinguish; to define	to prohibit, to restrict, to prevent	حدّ ḥadda	حدّ ḥadda
28496	Polysemy	2	ACCEPTED	→	English	English	to distinguish	to restrict one's rights	discriminate	discriminate
28497	Polysemy	1	NEW	—	Tamil	Tamil	mother	companion, partner	aṉṉai	aṉṉai
28498	Motivation	→	Russian	Russian	tea	willowherb	чай	иван-чай
28499	Motivation	→	Ukrainian	Ukrainian	tea	willowherb	чай	іван-чай
28500	Polysemy	1	ACCEPTED	→	Russian	Russian	taste	taste	vkus	vkus
28501	Polysemy	2	ACCEPTED	→	French	French	taste	aesthetic perception	goût	goût
28502	Polysemy	3	ACCEPTED	→	Classical Arabic	Classical Arabic	taste	intellectual contribution	d̲awḳ-	d̲awḳ-
28503	Polysemy	4	ACCEPTED	→	English	English			taste	taste
28504	Polysemy	5	ACCEPTED	→	Norwegian	Norwegian	taste	aesthetic perception	smak	smak
28505	Polysemy	6	ACCEPTED	→	Danish	Danish	taste	aesthetic perception	smag	smag
28506	Polysemy	7	ACCEPTED	→	Swedish	Swedish	taste	aesthetic perception	smak	smak
28507	Polysemy	8	ACCEPTED	→	German	German	taste (n.)	aesthetic perception	Geschmack	Geschmack
28508	Polysemy	9	NEW	→	Serbian	Serbian	taste (n.)	aesthetic perception	укус (ukus)	укус (ukus)
28509	Motivation	→	English	English	fire (accident)	(North America) willowherb	fire	fireweed
28510	Motivation	→	Irish Gaelic	Irish Gaelic	fire (accident)	willowherb	tine	lus tine
28511	Motivation	→	Finnish	Finnish	fire	willowherb	tuli	tuliheinä
28512	Motivation	→	English	English	trees or shrubs in the genus Salix	(Britain and Ireland) Chamaenerion angustifolium	willow	willowherb
28513	Motivation	→	Welsh	Welsh	willow	willowherb	helyg	helyglys
28514	Motivation	→	Mandarin Chinese	Mandarin Chinese	willow	willowherb	liǔ (柳)	liǔlán (柳蘭, 柳兰)
28515	Motivation	→	Polish	Polish	willow	willowherb	wierzba	wierzbownica
28516	Motivation	→	Czech	Czech	willow	willowherb	vrba	vrbovka
28517	Motivation	→	Swedish	Swedish	milk	willowherb	mjölk	mjölke
28518	Motivation	→	Norwegian	Norwegian	milk	willowherb	mjølk	mjølke
28519	Motivation	→	Romanian	Romanian	fluff, down (of feather)	willowherb	puf	pufuliță
28520	Motivation	→	Navajo	Navajo	down (of feather)	willowherb	atsʼos	chʼilátah atsʼos
28521	Polysemy	1	ACCEPTED	→	Russian	Russian	common jasmine	mock-orange	жасмин	жасмин
28522	Derivation	→	French	French	common jasmine	mock-orange	jasmin	jasmin des poètes
28523	Derivation	→	Ukrainian	Ukrainian	common jasmine	mock-orange	жасмин	садовий жасмин
28524	Internal cognates	→	Belarusan	Belarusan	common jasmine	mock-orange	язмін	жасмін
28525	Derivation	—	Lithuanian	Lithuanian	common jasmine	mock-orange	jazmináitis	jazmìnas
28526	Derivation	→	Polish	Polish	common jasmine	mock-orange	jaśmin	jaśminowiec
28527	Derivation	→	Norwegian	Norwegian	common jasmine	mock-orange	sjasmin	falsk sjasmin
28528	Derivation	→	Norwegian	Norwegian	common jasmine	mock-orange	jasmin	falsk jasmin
28529	Motivation	→	Dutch	Dutch	common jasmine	mock-orange	jasmijn	boerenjasmijn
28530	Motivation	→	Italian	Italian	common jasmine	mock-orange (Philadelphus coronarius)	gelsomino	gelsomino della Madonna
28531	Internal cognates	→	Hungarian	Hungarian	common jasmine	mock-orange	jázmin	jezsámen
28532	Internal cognates	→	Finnish	Finnish	common jasmine	mock-orange	jasmiini	jasmike
28533	Motivation	→	Estonian	Estonian	common jasmine	mock-orange	jasmiin	ebajasmiin
28534	Motivation	→	German	German	common jasmine	mock-orange	Jasmin	Falscher Jasmin
28535	Polysemy	15	ACCEPTED	→	Czech	Czech	common jasmine	(colloquial) mock-orange	jasmín	jasmín
28536	Derivation	→	English	English	orange (plant)	mock-orange	orange	mock-orange
28537	Motivation	→	Welsh	Welsh	orange (plant)	mock-orange (Philadelphus coronarius)	oren	ffug-oren
28538	Derivation	→	English	English	tobacco pipe	(obsolete) mock-orange	pipe	white pipe tree
28539	Motivation	→	Russian	Russian	smoking pipe with a long hollow stem,	mock-orange	чубук	чубушник
28540	Motivation	→	German	German	tobacco pipe	mock-orange	Pfeife	Pfeifenstrauch
28541	Motivation	→	Danish	Danish	pipe for smocking	mock-orange	pibe	pibeved
28542	Motivation	→	Azerbaijani	Azerbaijani	stem of a tobacco pipe	mock-orange	çubuq	çubuqluca
28543	Motivation	→	Romanian	Romanian	lemon	mock-orange	lămâi	lămâița
28544	Polysemy	1	ACCEPTED	→	Latin	Latin	acorn; any acorn-shaped fruit, beechnut, chestnut, etc.	glans penis	glans	glans
28545	Polysemy	2	ACCEPTED	→	Ancient Greek	Ancient Greek	acorn; date	glans penis	βάλανος	βάλανος
28546	Polysemy	3	ACCEPTED	→	English	English	<fruit>	(archaic) glans penis	nut	nut
28547	Polysemy	4	ACCEPTED	→	Czech	Czech	acorn	glans penis	žalud	žalud
28548	Polysemy	5	ACCEPTED	→	Danish	Danish	acorn	glans penis	agern	agern
28549	Polysemy	6	ACCEPTED	→	Dutch	Dutch	acorn	glans penis	eikel	eikel
28550	Polysemy	7	ACCEPTED	→	French	French	acorn	glans penis	gland	gland
28551	Polysemy	8	ACCEPTED	→	Palestinian Arabic	Palestinian Arabic	date	glans penis	tamre	tamre
28552	Polysemy	9	ACCEPTED	→	German	German	acorn	glans penis	Eichel	Eichel
28553	Polysemy	10	ACCEPTED	→	Slovak	Slovak	acorn	glans penis	žaluď	žaluď
28554	Polysemy	11	ACCEPTED	→	Polish	Polish	acorn	glans penis	żołądź	żołądź
28555	Polysemy	12	ACCEPTED	→	Swedish	Swedish	acorn, beechnut	glans penis	ollon	ollon
28556	Polysemy	13	ACCEPTED	→	Hungarian	Hungarian	acorn	glans penis	makk	makk
28557	Polysemy	1	ACCEPTED	→	English	English	noble	good (ethically)	noble	noble
28558	Polysemy	2	ACCEPTED	→	Russian	Russian	noble	good (ethically)	благородный	благородный
28559	Polysemy	1	ACCEPTED	—	Russian	Russian	to taste	to subject to a test	пробовать (probovat&#39;)	пробовать (probovat&#39;)
28560	Polysemy	2	ACCEPTED	→	Classical Arabic	Classical Arabic	to taste	to try, to test	d̲āḳa	d̲āḳa
28561	Polysemy	1	ACCEPTED	→	Spanish	Spanish	to press down	to depress	deprimir	deprimir
28562	Derivation	→	English	English	to press	to depress (psychologically)	to press	depression
28563	Derivation	→	Russian	Russian	to press	to depress (psychologically)	давить	подавленность
28564	Internal cognates	→	Russian	Russian	narrow, close	melancholy	тесный	тоска
28565	Polysemy	2	ACCEPTED	→	Spanish	Spanish	narrowness or narrow passage	sadness, anguish or fatigue	angostura	angostura
28566	Cognates	→	Latin	German	narrow, close	fear; fright; anxiety	angustus	Angst
28567	Semantic evolution	→	Latin	French	narrow, close	fearful, dreadful	angustia	angoisse
28568	Derivation	→	Finnish	Finnish	horse (Equus caballus)	willowherb	hepo	hepohiera
28569	Motivation	→	Estonian	Estonian	Ivan	willowherb	Jaan	jaanilill
28570	Motivation	→	Estonian	Estonian	cannabis	willowherb	kanep	põdrakanep
28571	Motivation	→	Russian	Russian	cannabis	(dialect) willowherb	конопля	лесная конопля
28572	Motivation	→	Moksha	Moksha	cannabis	willowherb	каньф	каньф тише
28573	Motivation	→	Erzya	Erzya	to creak, to screech, to squeak (to make a prolonged sharp grating or squeaking sound)	willowherb	чикордомс	чикирди тикше
28574	Polysemy	1	NEW	→	Turkish	Turkish	to break (intr.)	to get tired	kırıl-	kırıl-
28575	Polysemy	2	NEW	→	Turkish	Turkish	to break (intr.)	to get tired	kırıl-	kırıl-
28576	Polysemy	1	NEW	→	Thai	Thai	gold	(slang, humorous) faeces	tɔɔng (ทอง), tɔɔng-kam (ทองคำ)	tɔɔng (ทอง), tɔɔng-kam (ทองคำ)
28577	Derivation	←	Classical Nahuatl	Classical Nahuatl	gold, silver	faeces	teōcuitlatl	cuitlatl
28578	Polysemy	1	NEW	→	Tatar	Tatar	destiny	death	тәкъдир	тәкъдир
28579	Polysemy	2	NEW	—	Arabic	Arabic	fate	death	maniyya (مَنِيَّة)	maniyya (مَنِيَّة)
28580	Polysemy	1	NEW	→	Akkadian	Akkadian	'to trample upon'	'to press hard, to treat harshly'	darāsu	darāsu
28581	Polysemy	2	NEW	→	Amharic	Amharic	'to trample, step on, tread on'	'to subjugate'	räggäṭä	räggäṭä
28582	Motivation	→	Tatar	Tatar	evil spirit	(dated) diabetes	убыр	убыр зәхмәт
28583	Polysemy	1	ACCEPTED	→	Tatar	Tatar	to calculate, count	to intend	исәпләү	исәпләү
28584	Derivation	→	Russian	Russian	to calculate, count	to intend	считать	расчитывать
28585	Polysemy	3	ACCEPTED	→	Modern Greek	Modern Greek	calculation,	estimate,  intention	υπολογισμός	υπολογισμός
28586	Derivation	→	Mandarin Chinese	Mandarin Chinese	to calculate, count	to plan; to intend	suàn (算)	dǎsuan (打算)
28587	Polysemy	5	ACCEPTED	→	Serbian	Serbian	to calculate, count	to intend	рачунати (računati)	рачунати (računati)
28588	Polysemy	6	ACCEPTED	→	Croatian	Croatian	to calculate, count	to intend	računati	računati
28589	Polysemy	7	ACCEPTED	→	Hungarian	Hungarian	to calculate, count	to intend	számít	számít
28590	Polysemy	8	ACCEPTED	→	French	French	to calculate, count	to intend	compter	compter
28591	Polysemy	1	NEW	→	Tatar	Tatar	owner	author	ия	ия
28592	Polysemy	1	ACCEPTED	→	Bashkir	Bashkir	owner	subject (grammar)	эйә	эйә
28593	Polysemy	2	ACCEPTED	→	Tatar	Tatar	owner	subject (grammar)	ия	ия
28594	Polysemy	3	ACCEPTED	→	Thai	Thai	chief; lord; master; leader; head; president; chairperson	subject (grammar)	bprà-taan (ประธาน)	bprà-taan (ประธาน)
28595	Polysemy	4	ACCEPTED	→	Lao	Lao	chairperson, head, leader	subject (grammar)	pa thān (ປະທານ)	pa thān (ປະທານ)
28596	Polysemy	1	NEW	→	Tatar	Tatar	vegetable oil	ointment	май	май
28597	Derivation	→	Tamil	Tamil	how many?	some	ēvvaḷavu	ēvvaḷavum
28598	Derivation	2	NEW	→	Modern Hebrew	Modern Hebrew	how many?	some	כַּמָה	כַּמָה
28599	Polysemy	1	NEW	→	Tatar	Tatar	good	good (ethically, for example about intentions)	яхшы	яхшы
28600	Polysemy	1	NEW	—	Tatar	Tatar	enemy	army	яу	яу
28601	Polysemy	1	NEW	→	Tatar	Tatar	army	battle	яу	яу
28602	Polysemy	2	NEW	—	Russian	Russian	(high, archaic) army	(obsolete) battle	рать	рать
28603	Derivation	→	Tatar	Tatar	wing	bat (Microchiroptera)	канат	ярканат
28604	Derivation	→	Russian	Russian	wing	genus of bats (Pteropus)	крыло	крылан
28605	Derivation	→	Ukrainian	Ukrainian	wing	genus of bats (Pteropus)	крило	крилан
28606	Derivation	→	Belarusan	Belarusan	wing	genus of bats (Pteropus)	крыло	крылан
28607	Polysemy	1	ACCEPTED	?	Gagauz	Gagauz	to pull, to draw, to drag	to stand, to bear	çek-	çek-
28608	Polysemy	1	ACCEPTED	—	Akkadian	Akkadian	to thresh (barley); to trample upon	to destroy	dâšu	dâšu
28609	Polysemy	1	NEW	→	Tatar	Tatar	to convalesce	to have luck	манту	манту
28610	Polysemy	1	NEW	→	Tatar	Tatar	to dip	to dye	ману	ману
28611	Polysemy	1	NEW	→	Tatar	Tatar	to dip	(colloquial) to strike, hit	ману	ману
28612	Polysemy	1	ACCEPTED	→	Tatar	Tatar	beautiful	good (ethically)	матур	матур
28613	Polysemy	2	ACCEPTED	→	Russian	Russian	beautiful	noble (in spirit), gentle; morally worthy	красивый	красивый
28614	Polysemy	3	NEW	→	Hungarian	Hungarian	beautiful	good (ethically)	szép	szép
28615	Polysemy	4	NEW	→	Serbian	Serbian	beautiful	good (ethically), kind	леп (lep)	леп (lep)
28616	Polysemy	5	NEW	→	Croatian	Croatian	beautiful	good (ethically)	lijep	lijep
28617	Polysemy	1	ACCEPTED	→	Tatar	Tatar	beautiful	good (about weather)	матур	матур
28618	Polysemy	2	ACCEPTED	→	Italian	Italian	beautiful	good (about weather)	bello	bello
28619	Polysemy	3	ACCEPTED	→	Bulgarian	Bulgarian	pretty, lovely, fine-looking, beautiful	good (about weather)	хубав	хубав
28620	Polysemy	4	ACCEPTED	—	Koryak	Koryak	to become more beautiful, to grow prettier	to clear up (about weather)	митг&#39;атвик	митг&#39;атвик
28621	Polysemy	5	ACCEPTED	→	Komi	Komi	beautiful	good (about weather)	мича	мича
28622	Polysemy	6	ACCEPTED	→	Udmurt	Udmurt	to become more beautiful, to grow prettier	to clear up (about weather)	чебер кариськыны	чебер кариськыны
28623	Polysemy	7	ACCEPTED	→	Hill Mari	Hill Mari	beautiful	good (about weather)	цевер	цевер
28624	Polysemy	8	ACCEPTED	→	Meadow Mari	Meadow Mari	beautiful	good (about weather)	мотор	мотор
28625	Polysemy	9	NEW	→	French	French	beautiful	good (about weather)	beau	beau
28626	Polysemy	10	NEW	→	Hungarian	Hungarian	beautiful	good (about weather)	szép	szép
28627	Polysemy	11	NEW	→	Serbian	Serbian	beautiful	good (about weather)	леп (lep)	леп (lep)
28628	Polysemy	12	NEW	→	Croatian	Croatian	beautiful	good (about weather)	lijep	lijep
28629	Motivation	→	Yakut	Yakut	coin	knee-cap	харчы	харчы уҥуох
28630	Semantic evolution	→	Latin	Italian	to sleep	to hatch eggs	cubo, cubare	covare
28631	Polysemy	1	NEW	→	Bulgarian	Bulgarian	to lie (posture)	to hatch eggs	лежа	лежа
28632	Polysemy	2	NEW	→	Serbian	Serbian	to lie (posture)	to hatch eggs	лежати	лежати
28633	Polysemy	1	NEW	→	Chuvash	Chuvash	owner	merchant	хуçа	хуçа
28634	Semantic evolution	→	Classical Arabic	Classical Arabic	to repaire, to mend	to reconcile	أَصْلَحَ (IV-stem)	أَصْلَحَ (IV-stem)
28635	Semantic evolution	2	NEW	→	Ingush	Ingush	to repaire	to make peace, to reconcile	toade	toade
28636	Semantic evolution	3	NEW	→	Chechen	Chechen	to repaire	to reconcile	tāda	tāda
28637	Derivation	→	Classical Arabic	Classical Arabic	yellow	gold	أَصْفَرُ ʔaṣfar-u-	صَفْرَاءُ ṣafrāʔ-u-
28638	Cognates	—	Syriac	Akkadian	yellow	gold	ḥərāʕā, ḥarūʕā	ḫurāṣu
28639	Cognates	→	Akkadian	Geez	yellow, green	gold	arḳu (warḳu)	warḳ
28640	Polysemy	4	ACCEPTED	←	Manchu	Manchu	yellow	gold	аjсин	аjсин
28641	Polysemy	5	ACCEPTED	→	Romanian	Romanian	yellow	golden coin (hist)	galben	galben
28642	Polysemy	6	ACCEPTED	↔	Tamil	Tamil	yellow, gold colour	gold	piṅkalam	piṅkalam
28643	Derivation	→	Nez Perce (Nimipuutímt)	Nez Perce (Nimipuutímt)	yellow	gold	maqsmáqs	maqsmáqs kícuy
28644	Derivation	→	Crow	Crow	yellow	gold	shíile	úuwatshiile
28645	Derivation	→	Guarani	Guarani	yellow	gold	yu	cuarepotiyú
28646	Derivation	→	Western Abenaki	Western Abenaki	yellow	gold	wizôw	wizôwmôni
28647	Derivation	—	Igbo	Igbo	yellow	gold	edo	öla edo
28648	Derivation	→	Fataluku	Fataluku	yellow	gold	karase, karasu	lavan-karasu
28649	Cognates	—	Pela (Bolo)	Burmese	yellow	gold	xui⁵⁵	hrwe (ရွှေ)
28650	Polysemy	14	NEW	→	Serbian	Serbian	yellow	gold	жут (žut)	жут (žut)
28651	Polysemy	15	NEW	→	Croatian	Croatian	yellow	gold	žut	žut
28652	Derivation	→	Koasati	Koasati	yellow	gold	lá:na	toknawlá:na
28653	Polysemy	→	Albanian	Albanian	harvest	July	korr	korrik
28654	Motivation	→	Basque	Basque	harvest	July	uzta	uztail
28655	Motivation	→	Aromanian	Aromanian	nut, hazel	July	alunã	alunar
28656	Motivation	→	Romanian	Romanian	nut, hazel	(obsolete, popular/folk usage) July	alună	alunar
28657	Derivation	→	Old French	Old French	June	July	juin	juignet
28658	Derivation	→	Asturian	Asturian	June	July	xunu	xunetu
28659	Derivation	→	Sicilian	Sicilian	June	July	giugnu	giugnettu
28660	Derivation	→	Czech	Czech	June	July	červen	červenec
28661	Polysemy	1	ACCEPTED	→	Lithuanian	Lithuanian	linden	July	liepa	liepa
28662	Motivation	→	Belarusan	Belarusan	linden	July	ліпа	ліпень
28663	Motivation	→	Ukrainian	Ukrainian	linden	July	липа	липень
28664	Polysemy	→	Polish	Polish	linden	July	lipa	lipiec
28665	Polysemy	1	NEW	→	French	French	to see/to look at	to concern, be related to	regarder	regarder
28666	Polysemy	2	NEW	→	English	English	to see/to look at	to concern, be related to	regard	regard
28667	Polysemy	1	ACCEPTED	→	French	French	as, like	because of	comme	comme
28668	Polysemy	2	ACCEPTED	→	English	English	as, like	because of	as	as
28669	Polysemy	3	ACCEPTED	→	Spanish	Spanish	as, like	because of	como	como
28670	Polysemy	4	ACCEPTED	→	Russian	Russian	as, like	because of	как	как
28671	Polysemy	1	ACCEPTED	→	French	French	as, like	when	comme	comme
28672	Polysemy	2	ACCEPTED	→	English	English	as, like	when	as	as
28673	Polysemy	3	ACCEPTED	→	Norwegian	Norwegian	as, like	when	som	som
28674	Polysemy	4	ACCEPTED	→	Danish	Danish	as, like	when	som	som
28675	Polysemy	5	ACCEPTED	→	Swedish	Swedish	as, like	when	som	som
28676	Polysemy	6	ACCEPTED	→	Spanish	Spanish	as, like	when	como	como
28677	Polysemy	7	ACCEPTED	→	Italian	Italian	as, like	when	come	come
28678	Polysemy	8	ACCEPTED	→	Russian	Russian	as, like	when	как	как
28679	Polysemy	1	NEW	→	English	English	since	because of	since	since
28680	Polysemy	1	NEW	→	Spanish	Spanish	as, like	if	como	como
28681	Polysemy	1	ACCEPTED	→	Khmer	Khmer	Cancer (constellation)	July	kakkədaa (កក្កដា)	kakkədaa (កក្កដា)
28682	Motivation	→	Thai	Thai	Cancer (constellation)	July	gɔɔ-rá-gòt (กรกฎ)	gà-rá-gà-daa-kom (กรกฎาคม)
28683	Derivation	—	Old Slavonic	Old Slavonic	worm	red, scarlet	чрьвь (črĭvĭ)	чрьвенъ (črĭvenŭ), чрьвлѥнъ (črĭvljenŭ)
28684	Derivation	—	Jewish Aramaic	Jewish Aramaic	worm	scarlet, bright red	tōlaʕtā	tōlaʕnā
28685	Semantic evolution	→	Latin	Old French	little worm (→  the scarlet worm, Vulg. Exod. 35, 25; cf. Hier. Ep. 64, 19)	bright red; vermilion	vermiculus	vermeil
28686	Cognates	→	Old English	Old Prussian	creeping insect; maggot, grub, worm	red	wyrm	urmian
28687	Motivation	→	Navajo	Navajo	I plant seeds	July	eʼeshjááh	Yaʼiishjáástsoh
28688	Motivation	→	Ojibwe	Ojibwe	blueberry	July	miin	miini-giizis
28689	Motivation	1	ACCEPTED	→	Romanian	Romanian	oven	(popular/folk usage) July	cuptor	cuptor
28690	Motivation	→	Yupik	Yupik	to shed (hair or feathers), to moult	July	ingte	Ingun
28691	Polysemy	1	ACCEPTED	→	German	German	occupation	business, commercial activity	Geschäft	Geschäft
28692	Derivation	2	ACCEPTED	→	Ancient Greek	Ancient Greek	activity	trade	πρᾶξις	πρᾶξις
28693	Polysemy	3	ACCEPTED	→	Swahili	Swahili	to do, to make, to commit, to fulfil, to act	to trade	amili	amili
28694	Polysemy	4	ACCEPTED	→	Russian	Russian	job, affair, thing	business	delo	delo
28695	Polysemy	5	NEW	—	Tagalog	Tagalog	occupation, job	commerce, business	negosyo	negosyo
28696	Polysemy	1	NEW	—	Turkish	Turkish	to be broken, to break (intr.)	to flirt	kırıl-	kırıl-
28697	Polysemy	1	NEW	→	Ventureño	Ventureño	traitor	snail	ʼałmesi	ʼałmesi
28698	Polysemy	1	NEW	—	Nez Perce (Nimipuutímt)	Nez Perce (Nimipuutímt)	happy	beautiful	ʔé*y	ʔé*y
28699	Derivation	→	Hungarian	Hungarian	parents	motherland	szülő	szülőföld
28700	Derivation	→	Ket	Ket	parents	motherland	обаӈ	обаӈна ӄолеп
28701	Derivation	→	Ga	Ga	family in the widest sence, great family	motherland	jaku	jakumaŋ
28702	Cognates	?	Ancient Hebrew	Geez	grind	small	dḳḳ	daḳiḳ
28703	Derivation	—	Russian	Russian	to grind	small, tiny, little, insignificant, petty, minor	молоть (molot&#39;)	мелкий (melkij)
28704	Polysemy	1	ACCEPTED	→	Russian	Russian	mallow	(non-standard) hollyhock	мальва	мальва
28705	Motivation	→	Breton	Breton	mallow	(non-standard) hollyhock	malv	roz-malv
28706	Motivation	→	Catalan	Catalan	mallow	hollyhock	malva	malva reial
28707	Motivation	→	Italian	Italian	mallow	hollyhock	malva	malvarosa
28708	Motivation	→	Hungarian	Hungarian	mallow	hollyhock	mályva	mályvarózsa
28709	Motivation	→	German	German	mallow	hollyhock	Malve	Stockmalve
28710	Motivation	→	Spanish	Spanish	mallow	hollyhock	malva	malva real
28711	Motivation	→	Polish	Polish	mallow	hollyhock	malwa	malwa różowa
28712	Polysemy	9	ACCEPTED	→	Romanian	Romanian	mallow	hollyhock	nalbă	nalbă
28713	Motivation	→	Middle English	English	mallow	hollyhock	hocke, hokke, hoc	holihocke, holyhokke, holihoc
28714	Polysemy	11	ACCEPTED	—	Japanese	Japanese	mallow	hollyhock	aoi (葵)	aoi (葵)
28715	Motivation	→	English	English	Malva	Althaea officinalis	mallow	marsh mallow
28716	Polysemy	2	ACCEPTED	—	Middle English	Middle English	mallow	marsh mallow	hocke, hokke, hoc	hocke, hokke, hoc
28717	Polysemy	1	ACCEPTED	→	Welsh	Welsh	hollyhock	marsh mallow	holihoc	holihoc
28718	Motivation	→	German	German	rose	hollyhock	Rose	Stockrose
28719	Motivation	→	Russian	Russian	rose	hollyhock	роза	штокроза
28720	Motivation	→	Breton	Breton	rose	hollyhock	roz	roz-malv
28721	Motivation	→	Italian	Italian	rose	hollyhock	rosa	malvarosa
28722	Motivation	→	Hungarian	Hungarian	rose	hollyhock	rózsa	mályvarózsa
28723	Motivation	→	Spanish	Spanish	rose	(dialect) hollyhock	rosa	malva rosa
28724	Motivation	→	Belarusan	Belarusan	rose	hollyhock	ружа	шток-ружа
28725	Motivation	→	Bulgarian	Bulgarian	rose	hollyhock	ружа	градинска ружа
28726	Motivation	→	French	French	rose	hollyhock	rose	rose trémière
28727	Motivation	→	Ukrainian	Ukrainian	rose	hollyhock	рожа	рожа городня
28728	Motivation	→	Polish	Polish	rose	hollyhock	róża	malwa różowa
28729	Motivation	→	English	English	Malva	hibiscus	mallow	rosemallow
28730	Polysemy	1	NEW	→	Shuar	Shuar	moon	watch, clock	nantu	nantu
28731	Polysemy	1	NEW	—	Chʼol	Chʼol	to count	month	tsic	tsic
28732	Polysemy	1	NEW	—	Ambulas (Abelam)	Ambulas (Abelam)	moon	spider	baapmu	baapmu
28733	Polysemy	1	NEW	→	Dinka	Dinka	moon	tympanum (of ear)	pɛɛi	pɛɛi
28734	Derivation	→	Javanese	Javanese	blood	motherland	getih	tanah wutah getih
28735	Derivation	→	Soqotri	Soqotri	saffron	yellow	kérkham	kírkam
28736	Derivation	←	Syriac	Syriac	saffron (Crocus sativus)	yellow	mūrēḳā	myarḳā
28737	Derivation	—	Sanskrit	Sanskrit	saffron	yellow	pītikā	pītika
28738	Semantic evolution	→	Latin	Catalan	saffron (Crocus sativus)	yellow	crocum	groc
28739	Polysemy	1	NEW	→	Tlingit	Tlingit	horse (Equus caballus)	cow	xaas	xaas
